building_id,uid_a,uid_b,shared_boundary_m,angle_deg,vertical_separation_m,merged_same_plane,same_building_part
DEBW522AA0002574d,S0032,S0033,1.5469001264896518,0.10279204903066623,1.0137875364080173e-05,True,True
DEBW522AA0002574d,S0032,S0144,0.39962482405597566,55.32688935607256,4.081479086216348,False,True
DEBW522AA0002574d,S0033,S0034,1.4904026305609075,13.8357875998587,0.0005932583327421526,False,True
DEBW522AA0002574d,S0033,S0134,0.37368164260812337,55.42005155364362,2.119249080839694,False,True
DEBW522AA0002574d,S0034,S0035,1.5770859203266552,0.051145627154507635,3.3383600737124652e-06,True,True
DEBW522AA0002574d,S0034,S0144,0.5162369813160246,41.58426395378487,3.8948808054993833,False,True
DEBW522AA0002574d,S0035,S0134,0.5247856707952235,41.5379106111916,2.0854061851506174,False,True
DEBW522AA0002574d,S0036,S0040,1.4981655448103217,0.05301568984330413,0.00017245101130924922,True,True
DEBW522AA0002574d,S0036,S0144,0.13042054463808572,83.6065285873888,6.116957476649532,False,True
DEBW522AA0002574d,S0037,S0045,1.5100331127784021,0.04465181426373175,3.277545593505238e-05,True,True
DEBW522AA0002574d,S0037,S0046,1.4956603896904372,12.767215738272213,0.006223811205501306,False,True
DEBW522AA0002574d,S0037,S0134,0.23386755017954858,70.66470613486077,3.114788767417906,False,True
DEBW522AA0002574d,S0038,S0039,1.494021419013764,0.020289069796199488,6.318383702819119e-05,True,True
DEBW522AA0002574d,S0038,S0131,1.4904026297977728,12.941772006553641,0.0191247434905506,False,True
DEBW522AA0002574d,S0038,S0134,0.13038404775226425,83.60655524210738,3.287890218571505,False,True
DEBW522AA0002574d,S0039,S0144,0.1312405728939936,83.59049760264516,5.574086488267625,False,True
DEBW522AA0002574d,S0040,S0045,1.4904026305913702,12.859465765233052,0.016798128607433682,False,True
DEBW522AA0002574d,S0041,S0042,1.5717824279555388,0.0541021142881785,6.183863263231615e-06,True,True
DEBW522AA0002574d,S0041,S0047,1.4956603888996296,13.00240165625321,0.000902209947156507,False,True
DEBW522AA0002574d,S0041,S0144,0.5025064443154205,44.931356819111194,3.6343505944464027,False,True
DEBW522AA0002574d,S0042,S0043,1.4904026305913702,12.746565973926744,0.001021630584432387,False,True
DEBW522AA0002574d,S0042,S0134,0.49398563828359865,44.980303024294784,1.5800040896512826,False,True
DEBW522AA0002574d,S0043,S0044,1.604618334760975,0.06604327316593779,1.5618941233697115e-06,True,True
DEBW522AA0002574d,S0043,S0144,0.5883026429873788,32.233737050368035,3.1702956861414577,False,True
DEBW522AA0002574d,S0044,S0134,0.5968280217934674,32.173994028767034,1.4475986878848062,False,True
DEBW522AA0002574d,S0045,S0144,0.22472205060408926,70.70509866666274,4.650155555606943,False,True
DEBW522AA0002574d,S0046,S0047,1.5433081349042994,0.040091710796078484,4.6817144720989745e-06,True,True
DEBW522AA0002574d,S0046,S0144,0.37735924489330736,57.89749039658855,4.042401072813192,False,True
DEBW522AA0002574d,S0047,S0134,0.3774645200646889,57.9337584753644,2.2578771096976595,False,True
DEBW522AA0002574d,S0048,S0049,1.6111176243623513,0.05802935783305867,4.346790774434339e-06,True,True
DEBW522AA0002574d,S0048,S0051,1.495660389659692,13.912346405408321,0.00010938335285004541,False,True
DEBW522AA0002574d,S0048,S0144,0.6191698427545654,27.62559277530779,3.4754778802324324,False,True
DEBW522AA0002574d,S0049,S0058,1.4904026297977728,13.801053971472735,0.0006129985367522295,False,True
DEBW522AA0002574d,S0050,S0051,1.5868522307661523,0.05124919093755674,6.263458260491461e-06,True,True
DEBW522AA0002574d,S0050,S0053,1.4904026305609075,13.800152570954069,0.00030475771924898254,False,True
DEBW522AA0002574d,S0050,S0144,0.5216323040636964,41.58438065870519,3.8323463039825754,False,True
DEBW522AA0002574d,S0051,S0134,0.5301564888347521,41.53793918071612,1.708866461742474,False,True
DEBW522AA0002574d,S0052,S0053,1.5469001264896518,0.024299323263260127,4.2064425542776007e-07,True,True
DEBW522AA0002574d,S0052,S0054,1.5041608958906063,13.870060350367092,0.0005282787554961033,False,True
DEBW522AA0002574d,S0052,S0144,0.3945258287283732,55.36251032338563,4.34929405611922,False,True
DEBW522AA0002574d,S0053,S0134,0.37359317968723954,55.38453322965928,2.61675994655306,False,True
DEBW522AA0002574d,S0054,S0066,1.504160895860035,13.79743470249217,0.004535247968874501,False,True
DEBW522AA0002574d,S0054,S0144,0.2469817806140698,69.23257067374983,5.304842803094999,False,True
DEBW522AA0002574d,S0055,S0056,1.49040262976731,13.953913322686967,0.000702171633861326,False,True
DEBW522AA0002574d,S0055,S0086,1.4956603896904372,13.78685281460291,0.0009780768135385642,False,True
DEBW522AA0002574d,S0055,S0134,0.6291122680909548,27.751121939894745,1.6226125371152307,False,True
DEBW522AA0002574d,S0055,S0144,0.6105735010214335,27.751121939894745,3.299316541021625,False,True
DEBW522AA0002574d,S0056,S0057,1.495660389659692,13.71484957405316,0.0010170982239969817,False,True
DEBW522AA0002574d,S0056,S0144,0.6826419263345553,13.797208617212025,3.1309769132095084,False,True
DEBW522AA0002574d,S0057,S0059,1.4956603896904372,13.942706387860452,0.0010558507235316483,False,True
DEBW522AA0002574d,S0057,S0144,0.6911990651828199,0.08235904315729435,3.1316267653094485,False,True
DEBW522AA0002574d,S0058,S0059,1.6434719345472462,0.018524587554637394,2.1430872720884508e-07,True,True
DEBW522AA0002574d,S0058,S0144,0.6741715784571494,13.877135576981471,3.2008281855740677,False,True
DEBW522AA0002574d,S0060,S0061,1.5792719842061533,0.03167248889493793,5.276490838923564e-06,True,True
DEBW522AA0002574d,S0060,S0062,1.495660389659692,13.837154089491234,0.0005276331827133163,False,True
DEBW522AA0002574d,S0060,S0144,0.5162369813160246,41.55562619606035,3.891327610545801,False,True
DEBW522AA0002574d,S0061,S0071,1.4956603888688844,13.778177385523358,0.0035873159804111765,False,True
DEBW522AA0002574d,S0061,S0134,0.44046486511580046,41.58433288707781,1.6998498207826458,False,True
DEBW522AA0002574d,S0062,S0064,1.4904026297977728,13.841401398259924,0.0012842275917250845,False,True
