building_id,physical_facet_uid,usable_area_m2,gross_area_3d_m2,gross_area_plan_m2,tilt_deg,source_surface_count,modules
DEBW522AA0002574d,DEBW522AA0002574d_PF058,0.8266821735371713,1.0312472382727782,0.5491999999600928,57.82148011191517,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF059,0.8248752895243959,1.036981483984212,0.34185000000635635,70.75193683629556,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF060,0.8250199562282828,1.0300359453384775,0.8720000000572763,32.15920128500703,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF061,0.8249842299234877,1.0342409390752452,0.7311500002090703,45.013221777721064,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF062,0.8214518782896474,1.02756033086244,1.0209999999419088,6.477809437643486,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF063,0.8304689069650704,1.037805813957419,0.979800000163191,19.246830498285924,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF064,252.88617215365983,256.6859661143673,249.79604999753073,13.30515041575216,4,108
DEBW522AA0002574d,DEBW522AA0002574d_PF065,639.2649366129,693.2893499861199,693.2893499861202,0.0,2,288
DEBW522AA0002574d,DEBW522AA0002574d_PF066,238.43630908912047,262.2428000020182,262.2428000020183,0.0,1,92
DEBW522AA0002574d,DEBW522AA0002574d_PF067,170.8842651594491,180.98830000363017,180.98830000363014,0.0,1,69
DEBW522AA0002574d,DEBW522AA0002574d_PF068,0.8425875098019566,1.0526602742686357,0.7438499996282393,45.037952907580795,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF069,0.8325295660322277,1.045207740917359,0.8847000000692905,32.17403085740569,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF070,0.8402060851074716,1.0519653198790184,0.34760000001590236,70.70517516152641,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF071,0.8365038021849456,1.049258952296559,0.5570500000148778,57.933817275693436,2,0
DEBW522AA0002574d,DEBW522AA0002574d_PF072,117.9266499943572,117.92664999435719,117.92664999435722,0.0,1,37
DEBW522AA0002574d,DEBW522AA0002574d_PF073,1748.5499904412718,1774.2840000127571,1774.2840000127571,0.0,1,787
DEBW522AA0002574d,DEBW522AA0002574d_PF074,0.8395216536417087,1.0511609589775142,0.9923000000979985,19.26479469550824,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF075,0.8402066397090475,1.0527704962033537,1.0460999998245155,6.4532640133233885,1,0
DEBW522AA0002574d,DEBW522AA0002574d_PF076,111.87384120568869,111.87384120568868,102.56510000551302,23.538415977139838,1,42
DEBW522AA0002574d,DEBW522AA0002574d_PF077,103.65075334607222,111.71425258431671,102.4155999966504,23.542512814751127,1,38
DEBW522AA0002574d,DEBW522AA0002574d_PF078,494.02139297681356,501.76874999689494,501.7687499968949,0.0,1,226
DEBW522AA0002574d,DEBW522AA0002574d_PF079,252.64674709948588,256.6828645562022,249.79219999400783,13.305957076637402,4,108
DEBW522AA00027308,DEBW522AA00027308_PF001,500.88504579471805,524.8435999987238,524.8435999987238,0.0,5,210
DEBW522AA00027308,DEBW522AA00027308_PF002,500.885045794718,524.8435999987239,524.8435999987238,0.0,6,213
DEBW522AA00027308,DEBW522AA00027308_PF003,2896.8241038340116,2963.699900009167,2963.6999000091673,0.0,1,1400
DEBW522AA00027308,DEBW522AA00027308_PF004,1181.145278270805,1211.198200002062,1211.198200002062,0.0,1,533
DEBW522AA00027308,DEBW522AA00027308_PF005,1181.145278270805,1211.1409000025321,1211.140900002532,0.0,1,534
DEBW522AA00027856,DEBW522AA00027856_PF001,440.06720264865834,468.23349999858215,468.23349999858215,0.0,1,198
DEBW522AA000330e9,DEBW522AA000330e9_PF001,34.819149999251316,34.819149999251316,34.819149999251316,0.0,1,13
DEBW522AA000330e9,DEBW522AA000330e9_PF002,253.33617725135397,253.33617725135397,252.56349999236326,4.476087155783594,1,120
DEBW522AA000330e9,DEBW522AA000330e9_PF003,253.35728979438733,253.35728979438733,252.58455001324373,4.476081733399058,1,120
DEBW522AA000330e9,DEBW522AA000330e9_PF004,182.83131225179352,188.5101000016309,188.51010000163086,0.0,1,73
DEBW522AA000330e9,DEBW522AA000330e9_PF005,143.54710762911216,149.05809999646644,149.05809999646647,0.0,1,61
DEBW522AA000330e9,DEBW522AA000330e9_PF006,244.27194437490527,255.50745000228804,255.507450002288,0.0,1,106
DEBW522AA000330e9,DEBW522AA000330e9_PF007,118.26985426939001,127.39199999612335,127.3919999961233,0.0,1,47
DEBW522AA000330e9,DEBW522AA000330e9_PF008,336.36128918594824,353.02195000005435,353.02195000005423,0.0,1,160
DEBW522AA000330e9,DEBW522AA000330e9_PF009,192.18861405791623,198.17429999802718,198.17429999802718,0.0,1,87
DEBW522AA000330e9,DEBW522AA000330e9_PF010,360.079905603874,369.1047500028293,369.1047500028293,0.0,1,170
DEBW522AA00034018,DEBW522AA00034018_PF001,20.704380304782763,25.674149998146834,25.67414999814683,0.0,1,6
DEBW522AA00034018,DEBW522AA00034018_PF002,10.62326749482354,13.571749999054475,13.571749999054475,0.0,1,3
DEBW522AA00034018,DEBW522AA00034018_PF003,42.09942894605604,46.76145000212757,46.76145000212757,0.0,1,15
DEBW522AA0003e07e,DEBW522AA0003e07e_PF001,201.66939555919274,219.69770000244716,219.6977000024471,0.0,1,84
DEBW522AA0003e900,DEBW522AA0003e900_PF001,532.3113984706739,570.1791999981559,570.1791999981558,0.0,2,226
DEBW522AA0003f70d,DEBW522AA0003f70d_PF001,67.78993465657865,76.002400002625,76.00240000262497,0.0,1,25
DEBW522AA0003f70d,DEBW522AA0003f70d_PF002,13.752035206716819,18.66590000437773,18.665900004377725,0.0,1,0
DEBW522AA0003f70d,DEBW522AA0003f70d_PF003,192.9933596568688,201.39354999690414,201.39354999690414,0.0,1,84
DEBW522AA00040850,DEBW522AA00040850_PF001,4.123119335200462,11.842800003489526,11.842800003489529,0.0,2,0
DEBW522AA00040850,DEBW522AA00040850_PF002,18.82937528402877,19.94325000054098,19.943250000540978,0.0,1,5
DEBW522AA00040850,DEBW522AA00040850_PF003,1.1311558332359835,12.217050007413647,12.217050007413706,0.0,1,0
DEBW522AA00040850,DEBW522AA00040850_PF004,158.85340211060125,158.958499994794,158.958499994794,0.0,1,72
DEBW522AA00040850,DEBW522AA00040850_PF005,755.4078999996112,755.4078999996113,755.4078999996113,0.0,1,344
DEBW522AA00040850,DEBW522AA00040850_PF006,21.97566059769383,55.01610000760354,55.01610000760354,0.0,2,0
DEBW522AA00042048,DEBW522AA00042048_PF001,485.8716885136681,515.7208999936278,515.720899993628,0.0,1,215
DEBW522AA0004292e,DEBW522AA0004292e_PF001,73.96418143602332,120.12493411890785,20.857100002760347,80.00115070839198,2,28
DEBW522AA0004292e,DEBW522AA0004292e_PF002,99.640972923482,101.43779955527523,99.89494999059386,10.005793008266732,4,37
DEBW522AA0004292e,DEBW522AA0004292e_PF003,727.2772767697038,739.9226999854781,739.9226999854782,0.0,1,331
DEBW522AA0004292e,DEBW522AA0004292e_PF004,294.9395496968566,321.65674997620465,321.6567499762045,0.0,1,110
DEBW522AA0004292e,DEBW522AA0004292e_PF005,119.1862325630425,144.1075499906743,144.10754999067444,0.0,1,37
DEBW522AA0004292e,DEBW522AA0004292e_PF006,70.7505045264096,74.34884999998738,74.34884999998738,0.0,1,30
DEBW522AA0004292e,DEBW522AA0004292e_PF007,38.232794469417534,40.24039999840643,40.24039999840644,0.0,1,15
DEBW522AA00043753,DEBW522AA00043753_PF001,3.6661314155399785,3.6661314155399785,2.9259999995757826,37.0493834321305,1,0
DEBW522AA00043753,DEBW522AA00043753_PF002,3.5483625020636747,3.5483625020636747,2.791600000071665,38.11911810629422,1,0
DEBW522AA00043753,DEBW522AA00043753_PF003,33.83382896901819,37.82663616614661,32.20119999892015,31.648429148415342,1,11
DEBW522AA00043753,DEBW522AA00043753_PF004,72.22849404627743,72.33711739894359,62.383700001961216,30.41260183363171,1,23
DEBW522AA00043753,DEBW522AA00043753_PF005,81.57600417201189,90.9078091824892,90.90410000328036,0.5175799203830049,3,28
DEBW522AA00043753,DEBW522AA00043753_PF006,214.53197709399242,230.24389561780634,193.86934998918616,32.64623830835206,1,92
DEBW522AA00043753,DEBW522AA00043753_PF007,4.485579041593235,4.527479280593166,4.044749999776016,26.699167730330508,1,1
DEBW522AA00043753,DEBW522AA00043753_PF008,20.845537195807044,25.540440765794568,16.444299999185827,49.92023721997948,1,6
DEBW522AA00043753,DEBW522AA00043753_PF009,190.2828943755104,193.02158614179098,193.02050000145556,0.19221083480495108,1,83
DEBW522AA00043753,DEBW522AA00043753_PF010,132.10917362803286,136.86509325312988,116.08679999871578,31.98528880414674,1,49
DEBW522AA00043753,DEBW522AA00043753_PF011,4.081805100786988,4.132722774198074,3.534300000209117,31.218283857837108,1,0
