building_id,building_name,physical_facet_uid,source_surface_uids,source_surface_count,part_ids,plan_wkt,area_plan,area_3d,tilt_deg
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF054,S0108,1,DEBW522AA0002574e,"POLYGON ((513284.36 5403304.35, 513287.35 5403302.51, 513281.68 5403293.35, 513290.86 5403287.82, 513290.95 5403287.76, 513289.42 5403285.25, 513260.83 5403302.83, 513260.88 5403302.92, 513262.39 5403305.41, 513270.64 5403300.2, 513276.29 5403309.34, 513279.41 5403307.41, 513292.4 5403328.73, 513297.49 5403325.57, 513284.36 5403304.35))",384.6604000069659,384.66040000696586,0.0
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF055,S0110|S0111,2,DEBW522AA0002574e,"POLYGON ((513282.66 5403338.92, 513282.55 5403338.98, 513283.34 5403340.25, 513283.42 5403340.2, 513282.66 5403338.92))",0.16375000008672935,1.4695538962824837,83.60233842413862
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF056,S0112,1,DEBW522AA0002574e,"POLYGON ((513287.78 5403335.75, 513288.57 5403337.02, 513288.67 5403336.95, 513287.89 5403335.68, 513287.78 5403335.75))",0.1882999998449115,1.6788097363444343,83.5599934487153
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF057,S0113|S0114,2,DEBW522AA0002574e,"POLYGON ((513288.69 5403335.19, 513288.57 5403335.26, 513289.36 5403336.53, 513289.47 5403336.46, 513288.69 5403335.19))",0.20099999985692552,1.6593359467957502,83.04251614759484
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF058,S0115,1,DEBW522AA0002574e,"POLYGON ((513287.27 5403336.06, 513288.06 5403337.33, 513288.37 5403337.14, 513287.59 5403335.87, 513287.27 5403336.06))",0.5491999999600928,1.0312472382727782,57.82148011191517
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF059,S0116,1,DEBW522AA0002574e,"POLYGON ((513287.59 5403335.87, 513288.37 5403337.14, 513288.57 5403337.02, 513287.78 5403335.75, 513287.59 5403335.87))",0.34185000000635635,1.036981483984212,70.75193683629556
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF060,S0117,1,DEBW522AA0002574e,"POLYGON ((513286.36 5403336.63, 513287.15 5403337.9, 513287.64 5403337.59, 513286.86 5403336.32, 513286.36 5403336.63))",0.8720000000572763,1.0300359453384775,32.15920128500703
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF061,S0118,1,DEBW522AA0002574e,"POLYGON ((513286.86 5403336.32, 513287.64 5403337.59, 513288.06 5403337.33, 513287.27 5403336.06, 513286.86 5403336.32))",0.7311500002090703,1.0342409390752452,45.013221777721064
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF062,S0119,1,DEBW522AA0002574e,"POLYGON ((513285.22 5403337.33, 513286.01 5403338.6, 513286.59 5403338.24, 513285.8 5403336.97, 513285.22 5403337.33))",1.0209999999419088,1.02756033086244,6.477809437643486
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF063,S0120|S0121,2,DEBW522AA0002574e,"POLYGON ((513285.8 5403336.97, 513286.59 5403338.24, 513287.15 5403337.9, 513286.36 5403336.63, 513285.8 5403336.97))",0.979800000163191,1.037805813957419,19.246830498285924
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF064,S0122|S0123|S0138|S0139,4,DEBW522AA0002574e,"POLYGON ((513300.76 5403310.96, 513287.43 5403289.03, 513287.17 5403289.48, 513279.58 5403302.54, 513285.16 5403311.72, 513300.25 5403310.98, 513300.76 5403310.96))",249.79604999753073,256.6859661143673,13.30515041575216
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF065,S0124|S0144,2,DEBW522AA0002574e,"POLYGON ((513300.8 5403329.45, 513305.63 5403326.46, 513306.48 5403325.94, 513311.74 5403322.68, 513349.92 5403299.07, 513345.24 5403291.39, 513351.19 5403287.71, 513340.33 5403269.86, 513334.32 5403273.51, 513340.93 5403284.96, 513339.02 5403286.19, 513345.46 5403297.22, 513309.67 5403319.36, 513281.36 5403336.87, 513237.2 5403364.19, 513239.24 5403367.53, 513283.42 5403340.2, 513299.28 5403330.39, 513300.69 5403329.52, 513300.8 5403329.45))",693.2893499861202,693.2893499861199,0.0
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF066,S0125,1,DEBW522AA0002574e,"POLYGON ((513267.41 5403319.01, 513269.17 5403317.96, 513271.22 5403321.31, 513274.3 5403319.42, 513264.49 5403303.28, 513287.17 5403289.47, 513300.25 5403310.99, 513303.89 5403308.66, 513296.4 5403296.51, 513292.6 5403290.46, 513290.95 5403287.76, 513289.71 5403285.77, 513289.42 5403285.25, 513289.09 5403285.47, 513288.84 5403285.63, 513262.41 5403301.88, 513260.83 5403302.83, 513260.15 5403303.25, 513260.31 5403303.51, 513267.46 5403315.16, 513265.68 5403316.21, 513267.41 5403319.01))",262.2428000020183,262.2428000020182,0.0
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF067,S0126,1,DEBW522AA0002574e,"POLYGON ((513305.09 5403291.29, 513317.82 5403283.58, 513317.9 5403283.53, 513314.21 5403277.35, 513295.76 5403288.54, 513295.66 5403288.6, 513292.6 5403290.46, 513296.4 5403296.51, 513305.09 5403291.29))",180.98830000363014,180.98830000363017,0.0
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF068,S0127,1,DEBW522AA0002574e,"POLYGON ((513306.23 5403324.33, 513307.02 5403325.6, 513307.44 5403325.34, 513306.66 5403324.07, 513306.23 5403324.33))",0.7438499996282393,1.0526602742686357,45.037952907580795
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF069,S0128|S0129,2,DEBW522AA0002574e,"POLYGON ((513306.66 5403324.07, 513307.44 5403325.34, 513307.95 5403325.03, 513307.16 5403323.76, 513306.66 5403324.07))",0.8847000000692905,1.045207740917359,32.17403085740569
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF070,S0130|S0131,2,DEBW522AA0002574e,"POLYGON ((513305.92 5403324.53, 513305.72 5403324.65, 513306.5 5403325.92, 513306.7 5403325.8, 513305.92 5403324.53))",0.34760000001590236,1.0519653198790184,70.70517516152641
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF071,S0132|S0133,2,DEBW522AA0002574e,"POLYGON ((513305.92 5403324.53, 513306.7 5403325.8, 513307.02 5403325.6, 513306.23 5403324.33, 513305.92 5403324.53))",0.5570500000148778,1.049258952296559,57.933817275693436
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF072,S0134,1,DEBW522AA0002574e,"POLYGON ((513310.95 5403321.42, 513309.7 5403319.41, 513309.39 5403318.91, 513309.08 5403318.41, 513297.49 5403325.57, 513292.4 5403328.73, 513280.77 5403335.92, 513282.64 5403338.93, 513283.16 5403338.61, 513283.99 5403338.09, 513288.67 5403335.2, 513288.75 5403335.15, 513288.93 5403335.04, 513289.22 5403334.86, 513290.03 5403334.36, 513290.42 5403334.11, 513298.23 5403329.29, 513298.9 5403328.87, 513299.08 5403328.76, 513299.17 5403328.7, 513300.02 5403328.18, 513300.11 5403328.12, 513300.29 5403328.01, 513300.96 5403327.6, 513301.78 5403327.09, 513303.47 5403326.04, 513304.29 5403325.54, 513304.58 5403325.36, 513304.76 5403325.25, 513305.95 5403324.51, 513310.02 5403321.99, 513310.7 5403321.57, 513310.87 5403321.46, 513310.95 5403321.42))",117.92664999435722,117.92664999435719,0.0
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF073,S0135,1,DEBW522AA0002574e,"POLYGON ((513340.86 5403284.85, 513334.25 5403273.4, 513327.5 5403277.66, 513334.54 5403289.06, 513303.98 5403308.61, 513300.25 5403310.99, 513277.57 5403324.78, 513274.3 5403319.42, 513271.22 5403321.31, 513265.29 5403324.94, 513265.98 5403326.06, 513268.18 5403329.64, 513230.39 5403353.01, 513237.2 5403364.19, 513345.46 5403297.22, 513338.95 5403286.08, 513340.86 5403284.85))",1774.2840000127571,1774.2840000127571,0.0
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF074,S0136,1,DEBW522AA0002574e,"POLYGON ((513307.16 5403323.76, 513307.95 5403325.03, 513308.51 5403324.68, 513307.73 5403323.41, 513307.16 5403323.76))",0.9923000000979985,1.0511609589775142,19.26479469550824
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF075,S0137,1,DEBW522AA0002574e,"POLYGON ((513307.73 5403323.41, 513308.51 5403324.68, 513309.11 5403324.31, 513308.32 5403323.04, 513307.73 5403323.41))",1.0460999998245155,1.0527704962033537,6.4532640133233885
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF076,S0141,1,DEBW522AA0002574e,"POLYGON ((513287.44 5403289.02, 513263.96 5403303.31, 513279.58 5403302.54, 513287.44 5403289.02))",102.56510000551302,111.87384120568868,23.538415977139838
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF077,S0142,1,DEBW522AA0002574e,"POLYGON ((513300.78 5403310.96, 513285.17 5403311.73, 513277.3 5403325.24, 513300.78 5403310.96))",102.4155999966504,111.71425258431671,23.542512814751127
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF078,S0143,1,DEBW522AA0002574e,"POLYGON ((513317.9 5403283.53, 513296.4 5403296.51, 513303.97 5403308.61, 513334.54 5403289.06, 513327.5 5403277.66, 513317.9 5403283.53))",501.7687499968949,501.76874999689494,0.0
DEBW522AA0002574d,08111000_0_002_30740_000,DEBW522AA0002574d_PF079,S0145|S0146|S0147|S0148,4,DEBW522AA0002574e,"POLYGON ((513285.16 5403311.72, 513279.58 5403302.54, 513264.49 5403303.28, 513263.98 5403303.31, 513277.31 5403325.22, 513277.57 5403324.78, 513285.16 5403311.72))",249.79219999400783,256.6828645562022,13.305957076637402
DEBW522AA0000e41a,08111000_0_024_31900_000,DEBW522AA0000e41a_PF001,S0153,1,DEBW522AA0000e41b,"POLYGON ((513078.41 5403338.16, 513079.09 5403339.29, 513096.26 5403328.9, 513095.57 5403327.76, 513078.41 5403338.16))",26.60285000445674,26.602850004456744,0.0
DEBW522AA0000e41a,08111000_0_024_31900_000,DEBW522AA0000e41a_PF002,S0154,1,DEBW522AA0000e41b,"POLYGON ((513087.09 5403351.96, 513089.8 5403350.33, 513089.08 5403349.14, 513086.14 5403350.92, 513086.85 5403352.1, 513087.09 5403351.96))",4.764850000531738,4.76485000053174,0.0
DEBW522AA0000e41a,08111000_0_024_31900_000,DEBW522AA0000e41a_PF003,S0155,1,DEBW522AA0000e41b,"POLYGON ((513103.85 5403341.87, 513104.05 5403341.75, 513103.3 5403340.53, 513094.99 5403345.56, 513095.72 5403346.77, 513103.85 5403341.87))",13.82509999879034,13.82509999879034,0.0
DEBW522AA0000e41a,08111000_0_024_31900_000,DEBW522AA0000e41a_PF004,S0156|S0157,2,DEBW522AA0000e41b,"POLYGON ((513099.78 5403334.71, 513098.76 5403333.03, 513096.95 5403330.05, 513079.79 5403340.44, 513084.66 5403348.49, 513085.49 5403349.85, 513088.43 5403348.07, 513085.4 5403343.06, 513088.35 5403341.27, 513088.09 5403340.85, 513091.04 5403339.06, 513092.88 5403342.09, 513094.33 5403344.49, 513102.65 5403339.45, 513099.78 5403334.71))",178.57479999873416,178.57479999873422,0.0
DEBW522AA0000e41a,08111000_0_024_31900_000,DEBW522AA0000e41a_PF005,S0158,1,DEBW522AA0000e41b,"POLYGON ((513096.95 5403330.05, 513096.26 5403328.9, 513079.09 5403339.29, 513079.79 5403340.44, 513096.95 5403330.05))",26.960799998271554,26.96079999827156,0.0
DEBW522AA0000e41a,08111000_0_024_31900_000,DEBW522AA0000e41a_PF006,S0159,1,DEBW522AA0000e41b,"POLYGON ((513089.08 5403349.14, 513088.43 5403348.07, 513085.49 5403349.85, 513086.14 5403350.92, 513089.08 5403349.14))",4.3027999994179,4.3027999994179,0.0
DEBW522AA0000e41a,08111000_0_024_31900_000,DEBW522AA0000e41a_PF007,S0160,1,DEBW522AA0000e41b,"POLYGON ((513094.33 5403344.49, 513094.99 5403345.56, 513103.3 5403340.53, 513102.65 5403339.45, 513094.33 5403344.49))",12.23654999731951,12.236549997319514,0.0
DEBW522AA0000e41a,08111000_0_024_31900_000,DEBW522AA0000e41a_PF008,S0161,1,DEBW522AA0000e41b,"POLYGON ((513095.72 5403346.77, 513094.88 5403345.39, 513088.97 5403348.97, 513089.8 5403350.33, 513095.72 5403346.77))",11.084500000891975,11.084500000891975,0.0
DEBW522AA0000e41a,08111000_0_024_31900_000,DEBW522AA0000e41a_PF009,S0162,1,DEBW522AA0000e41b,"POLYGON ((513088.35 5403341.27, 513085.4 5403343.06, 513088.97 5403348.97, 513094.88 5403345.39, 513092.88 5403342.09, 513093.14 5403341.93, 513091.3 5403338.9, 513088.09 5403340.85, 513088.35 5403341.27))",50.476449998534996,50.476449998534996,0.0
DEBW522AA0003f70d,08111000_0_019_31900_000,DEBW522AA0003f70d_PF001,S0163,1,DEBW522AA0003f710,"POLYGON ((513085.12 5403296.78, 513084.57 5403295.86, 513081.7 5403291.06, 513072.2 5403296.69, 513075.52 5403302.28, 513072.64 5403303.96, 513072.68 5403304.03, 513072.86 5403304.33, 513085.12 5403296.78))",76.00240000262497,76.002400002625,0.0
DEBW522AA0003f70d,08111000_0_019_31900_000,DEBW522AA0003f70d_PF002,S0164,1,DEBW522AA0003f70f,"POLYGON ((513092.32 5403308.83, 513080.05 5403316.3, 513080.69 5403317.44, 513092.96 5403309.95, 513092.79 5403309.61, 513092.32 5403308.83))",18.665900004377725,18.66590000437773,0.0
DEBW522AA0003f70d,08111000_0_019_31900_000,DEBW522AA0003f70d_PF003,S0165,1,DEBW522AA0003f70e,"POLYGON ((513080.05 5403316.3, 513092.32 5403308.83, 513085.12 5403296.78, 513072.86 5403304.33, 513079.53 5403315.45, 513080.05 5403316.3))",201.39354999690414,201.39354999690414,0.0
DEBW522AA00007bc6,08111000_0_015_31900_000,DEBW522AA00007bc6_PF001,S0166,1,DEBW522AA00007bc8,"POLYGON ((513109.47 5403286.62, 513115.26 5403296.16, 513115.35 5403296.29, 513125.77 5403290.02, 513125.37 5403289.27, 513132.71 5403284.8, 513110.14 5403247.64, 513105.04 5403250.81, 513106.08 5403252.52, 513109.5 5403250.44, 513125.57 5403276.9, 513126.85 5403276.12, 513129.71 5403280.81, 513128.86 5403281.33, 513130.16 5403283.47, 513118.43 5403290.61, 513114.28 5403283.77, 513109.47 5403286.62))",186.7471000114844,186.74710001148443,0.0
DEBW522AA00007bc6,08111000_0_015_31900_000,DEBW522AA00007bc6_PF002,S0167,1,DEBW522AA00007bc8,"POLYGON ((513114.28 5403283.77, 513118.43 5403290.61, 513124.09 5403287.16, 513119.94 5403280.32, 513114.28 5403283.77))",53.03190000063655,53.03190000063655,0.0
DEBW522AA00007bc6,08111000_0_015_31900_000,DEBW522AA00007bc6_PF003,S0168,1,DEBW522AA00007bc8,"POLYGON ((513129.71 5403280.81, 513126.85 5403276.12, 513125.57 5403276.9, 513109.5 5403250.44, 513106.08 5403252.52, 513105.04 5403250.81, 513097.22 5403255.68, 513114.28 5403283.77, 513119.94 5403280.32, 513124.09 5403287.16, 513130.16 5403283.47, 513128.86 5403281.33, 513129.71 5403280.81))",489.3670499910046,489.36704999100476,0.0
DEBW522AA00007bc6,08111000_0_015_31900_000,DEBW522AA00007bc6_PF004,S0169,1,DEBW522AA00007bc7,"POLYGON ((513089.78 5403271.73, 513089.94 5403272, 513097.44 5403267.48, 513106.53 5403282.74, 513106.96 5403282.49, 513109.47 5403286.62, 513114.28 5403283.77, 513097.22 5403255.68, 513096.08 5403256.39, 513068.58 5403268.96, 513075.11 5403280.19, 513079.42 5403277.7, 513089.78 5403271.73))",499.16795002166947,499.16795002166947,0.0
DEBW522AA0003e900,08111000_0_023_31900_001,DEBW522AA0003e900_PF001,S0170|S0171,2,DEBW522AA0003e901|DEBW522AA0003e902,"POLYGON ((512970.75 5403322.43, 512968.69 5403323.81, 512969.67 5403333.59, 512980.73 5403347.05, 512997.57 5403355.37, 513002.1 5403352.47, 513001.9 5403349.58, 513005.11 5403347.51, 513004.09 5403345.48, 512999.6 5403343.26, 512992.92 5403339.97, 512980.48 5403333.82, 512981.96 5403330.83, 512982.54 5403313.17, 512981.32 5403312.49, 512970.59 5403319.8, 512970.75 5403322.43))",570.1791999981558,570.1791999981559,0.0
DEBW522AA00027856,08111000_0_007_15860_000,DEBW522AA00027856_PF001,S0172,1,DEBW522AA00027857,"POLYGON ((513095.07 5403366.96, 513095.45 5403366.72, 513095.3 5403366.47, 513094.87 5403366.73, 513082.56 5403374.16, 513102.26 5403401.01, 513110.7 5403394.65, 513114.03 5403392.14, 513112.26 5403389.79, 513111.97 5403390.01, 513095.07 5403366.96))",468.23349999858215,468.23349999858215,0.0
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF001,S0173,1,DEBW522AA00044001,"POLYGON ((513274.85 5403482.72, 513419.39 5403395.6, 513414.08 5403386.79, 513407.37 5403390.83, 513407.53 5403391.09, 513386.55 5403403.73, 513386.4 5403403.47, 513269.54 5403473.91, 513274.85 5403482.72))",1728.9168999575463,1828.587323416706,19.004463341317496
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF002,S0174,1,DEBW522AA00044001,"POLYGON ((513274.85 5403482.72, 513280.16 5403491.54, 513424.7 5403404.42, 513419.39 5403395.6, 513274.85 5403482.72))",1737.4500000437947,1837.6231917273371,19.005444922462072
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF003,S0175,1,DEBW522AA00043fff,"POLYGON ((513425.71 5403391.81, 513425.57 5403391.83, 513425.37 5403392.02, 513425.82 5403391.98, 513425.71 5403391.81))",0.05175000006059417,0.8343575867639942,86.44401751905258
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF004,S0176,1,DEBW522AA00043fff,"POLYGON ((513425.91 5403391.34, 513427.75 5403390.3, 513427.66 5403390.29, 513425.46 5403391.38, 513425.91 5403391.34))",0.2572499997105333,0.8177816807291676,71.66511222022078
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF005,S0177,1,DEBW522AA00043fff,"POLYGON ((513426.06 5403391.6, 513425.8 5403391.69, 513425.71 5403391.81, 513425.82 5403391.98, 513426.06 5403391.6))",0.05285000000472646,0.8520785744277487,86.44395839703326
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF006,S0178,1,DEBW522AA00043fff,"POLYGON ((513425.7 5403391.54, 513425.8 5403391.69, 513426.06 5403391.6, 513425.91 5403391.34, 513425.7 5403391.54))",0.06630000007518103,0.6488548601449317,84.13528062213219
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF007,S0179,1,DEBW522AA00043fff,"POLYGON ((513425.21 5403391.76, 513425.48 5403391.67, 513425.56 5403391.55, 513425.46 5403391.38, 513425.21 5403391.76))",0.05284999999861466,0.8520770820627466,86.44395216122915
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF008,S0180,1,DEBW522AA00043fff,"POLYGON ((513425.21 5403391.76, 513425.37 5403392.02, 513425.57 5403391.83, 513425.48 5403391.67, 513425.21 5403391.76))",0.0668499999464024,0.6661165881078636,84.24022504322576
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF009,S0181,1,DEBW522AA00043fff,"POLYGON ((513425.37 5403392.02, 513423.52 5403393.06, 513423.6 5403393.08, 513425.82 5403391.98, 513425.37 5403392.02))",0.2632000013418264,0.8355037478280786,71.6380069493665
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF010,S0182,1,DEBW522AA00043fff,"POLYGON ((513425.56 5403391.55, 513425.7 5403391.54, 513425.91 5403391.34, 513425.46 5403391.38, 513425.56 5403391.55))",0.05320000001876615,0.8577367043049021,86.44402159942854
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF011,S0183,1,DEBW522AA00043fff,"POLYGON ((513423.43 5403392.91, 513423.52 5403393.06, 513425.37 5403392.02, 513425.21 5403391.76, 513423.43 5403392.91))",0.5089499993161414,0.6527405889018486,38.76573988832199
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF012,S0185,1,DEBW522AA00043fff,"POLYGON ((513427.81 5403390.54, 513427.84 5403390.46, 513426.06 5403391.6, 513425.82 5403391.98, 513427.81 5403390.54))",0.2594000008277595,0.8246026994316239,71.66479674799453
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF013,S0186,1,DEBW522AA00043fff,"POLYGON ((513425.91 5403391.34, 513426.06 5403391.6, 513427.84 5403390.46, 513427.75 5403390.3, 513425.91 5403391.34))",0.5108999999469611,0.6554501762640459,38.78844844572513
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF014,S0187,1,DEBW522AA00043fff,"POLYGON ((513424.06 5403392.86, 513423.86 5403392.52, 513423.43 5403392.78, 513423.46 5403392.83, 513423.55 5403392.83, 513423.64 5403392.99, 513423.6 5403393.07, 513423.63 5403393.12, 513424.06 5403392.86))",0.18060000016875566,0.27607084761380135,49.14250496721947
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF015,S0188,1,DEBW522AA00043fff,"POLYGON ((513423.45 5403392.83, 513423.43 5403392.91, 513425.21 5403391.76, 513425.46 5403391.38, 513423.45 5403392.83))",0.2603499999191612,0.8264530419590883,71.63792311222667
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF016,S0189,1,DEBW522AA00043fff,"POLYGON ((513423.43 5403392.78, 513423.14 5403392.95, 513423.35 5403393.3, 513423.63 5403393.12, 513423.6 5403393.08, 513423.52 5403393.06, 513423.43 5403392.91, 513423.45 5403392.83, 513423.43 5403392.78))",0.11824999994609971,0.27110696935501705,64.13993481003351
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF017,S0190,1,DEBW522AA00043fff,"POLYGON ((513428 5403390.49, 513427.79 5403390.15, 513427.75 5403390.3, 513427.84 5403390.46, 513427.81 5403390.54, 513427.72 5403390.53, 513427.63 5403390.38, 513427.42 5403390.37, 513427.63 5403390.72, 513428 5403390.49))",0.11344999987662303,0.20225906349217296,55.88094910267618
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF018,S0191|S0213,2,DEBW522AA00043fff,"POLYGON ((513424.22 5403397.13, 513431.14 5403392.97, 513427.07 5403386.22, 513420.15 5403390.39, 513424.22 5403397.13), (513425.54 5403391.79, 513425.5 5403391.72, 513425.5 5403391.64, 513425.54 5403391.57, 513425.6 5403391.53, 513425.68 5403391.53, 513425.75 5403391.57, 513425.79 5403391.63, 513425.79 5403391.71, 513425.76 5403391.78, 513425.69 5403391.82, 513425.61 5403391.82, 513425.54 5403391.79))",63.55855000092513,63.55855000092512,0.0
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF019,S0192,1,DEBW522AA00043fff,"POLYGON ((513426.09 5403391.17, 513426.3 5403391.51, 513426.99 5403391.1, 513426.78 5403390.76, 513426.09 5403391.17))",0.32069999991399234,0.3394612519073756,19.137897376871248
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF020,S0193,1,DEBW522AA00043fff,"POLYGON ((513424.4 5403392.19, 513424.61 5403392.53, 513425.23 5403392.16, 513425.03 5403391.82, 513424.4 5403392.19))",0.2883499999142718,0.3052188074785746,19.137930393202947
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF021,S0194,1,DEBW522AA00043fff,"POLYGON ((513425.03 5403391.82, 513425.23 5403392.16, 513425.89 5403391.76, 513425.68 5403391.42, 513425.03 5403391.82))",0.3046999999732477,0.3054940931470165,4.132054796697668
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF022,S0195,1,DEBW522AA00043fff,"POLYGON ((513425.68 5403391.42, 513425.89 5403391.76, 513426.54 5403391.37, 513426.33 5403391.03, 513425.68 5403391.42))",0.30289999982757726,0.30843835450989826,10.8741627183851
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF023,S0196,1,DEBW522AA00043fff,"POLYGON ((513426.33 5403391.03, 513426.54 5403391.37, 513427.13 5403391.02, 513426.92 5403390.67, 513426.33 5403391.03))",0.27809999993592494,0.30909760904756645,25.87926560739327
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF024,S0197,1,DEBW522AA00043fff,"POLYGON ((513426.92 5403390.67, 513427.13 5403391.02, 513427.63 5403390.72, 513427.42 5403390.37, 513426.92 5403390.67))",0.23799999978090636,0.3147888970453584,40.88172696742755
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF025,S0198,1,DEBW522AA00043fff,"POLYGON ((513427.79 5403390.15, 513428 5403390.49, 513428.21 5403390.36, 513428.01 5403390.02, 513427.79 5403390.15))",0.09975000015145634,0.3044930275856927,70.87721168975455
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF026,S0200,1,DEBW522AA00043fff,"POLYGON ((513423.01 5403393.03, 513423.22 5403393.37, 513423.35 5403393.3, 513423.14 5403392.95, 513423.01 5403393.03))",0.060600000004027973,0.32149066252187264,79.13492079187705
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF027,S0201,1,DEBW522AA00043fff,"POLYGON ((513426.78 5403390.76, 513426.99 5403391.1, 513427.59 5403390.74, 513427.38 5403390.4, 513426.78 5403390.76))",0.2795999997844687,0.33782295258840056,34.141660695244326
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF028,S0202,1,DEBW522AA00043fff,"POLYGON ((513427.38 5403390.4, 513427.59 5403390.74, 513428.06 5403390.45, 513427.86 5403390.11, 513427.38 5403390.4))",0.22094999993366657,0.3377505348545857,49.142417946883185
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF029,S0203,1,DEBW522AA00043fff,"POLYGON ((513427.86 5403390.11, 513428.06 5403390.45, 513428.38 5403390.26, 513428.17 5403389.92, 513427.86 5403390.11))",0.14605000004095492,0.33484165101834595,64.13983123368689
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF030,S0204,1,DEBW522AA00043fff,"POLYGON ((513428.17 5403389.92, 513428.38 5403390.26, 513428.52 5403390.18, 513428.31 5403389.84, 513428.17 5403389.92))",0.06440000000121072,0.34164838924468444,79.13486434097368
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF031,S0206,1,DEBW522AA00043fff,"POLYGON ((513422.81 5403393.15, 513423.02 5403393.49, 513423.25 5403393.35, 513423.05 5403393.01, 513422.81 5403393.15))",0.10860000008470379,0.3315096673491741,70.87729972903917
DEBW522AA00043ffc,08111000_0_002_02930_000,DEBW522AA00043ffc_PF032,S0207,1,DEBW522AA00043fff,"POLYGON ((513423.05 5403393.01, 513423.25 5403393.35, 513423.66 5403393.11, 513423.45 5403392.76, 513423.05 5403393.01))",0.18995000000689177,0.3386443113960159,55.88103799465986
