building_id,building_name,n_facets,gross_roof_area_3d_m2,facet_density_per_100m2_gross3d,median_facet_area_m2,facet_area_cv,small_facet_area_share,mean_compactness,small_facet_threshold_m2,usable_area_m2,modules,packed_kwp,continuous_kwp,packing_shortfall_pct
DEBW522AA000241ff,08111000_0_032_31900_000,5,908.7691499898385,0.5501947331790376,51.44569999853535,1.079434249771339,0.0,0.47391067032077416,3.9054959999999994,908.7691499898388,376,165.44,204.76703906265894,19.205746805092407
DEBW522AA0002496d,08111000_0_011_15860_000,3,999.1878950626683,0.3002438294963374,288.8962274607748,0.3859905942436927,0.0,0.5306411346273957,3.9054959999999994,999.1878950626685,443,194.92,225.14050652084867,13.422953953446036
DEBW522AA0002574d,08111000_0_002_30740_000,79,5280.3596770896365,1.4961102051961401,1.045428475581775,3.4712645633080017,0.014391586421215014,0.6447394478815504,3.9054959999999994,5280.194659577829,2297,1010.68,1189.7519035811304,15.051197064037247
DEBW522AA00027308,08111000_0_004_31900_000,5,6435.72620001121,0.07769131011184552,1211.1409000025321,0.6935521765965152,0.0,0.3725597923090218,3.9054959999999994,6435.61160001215,3010,1324.4,1450.0944842884728,8.668020301459734
DEBW522AA00027856,08111000_0_007_15860_000,1,468.23349999858215,0.213568657518744,468.23349999858215,0.0,0.0,0.6444883557283982,3.9054959999999994,468.23349999858215,222,97.68,105.50400768526004,7.415839319204476
DEBW522AA000330e9,08111000_0_004_32960_000,10,2182.2812670424123,0.4582360739206057,225.75523862469058,0.4413110208396508,0.0,0.5680281882278588,3.9054959999999994,2182.175893145823,972,427.68,491.6954942389711,13.01933716884105
DEBW522AA00034018,08111000_0_001_32960_000,3,86.00734999932888,3.488073984401809,25.674149998146834,0.4783593170299929,0.0,0.5756350293226911,3.9054959999999994,86.00734999932888,28,12.32,19.379476511923052,36.42759136233516
DEBW522AA0003e07e,08111000_0_009_15860_000,1,219.69770000244716,0.45517090073717714,219.69770000244716,0.0,0.0,0.7346407045335607,3.9054959999999994,219.69770000244716,97,42.68,49.50305313387941,13.783095590946049
DEBW522AA0003e900,08111000_0_023_31900_001,1,570.1791999981559,0.17538345839399863,570.1791999981559,0.0,0.0,0.4426114435089402,3.9054959999999994,570.1791999981562,247,108.68,128.47476888937473,15.407514689844925
DEBW522AA0003f70d,08111000_0_019_31900_000,3,296.0618500039069,1.0133017813542715,76.002400002625,0.7731831886237331,0.0,0.5187447020410197,3.9054959999999994,296.0618500039069,134,58.96,66.70969014010976,11.617038130192404
DEBW522AA00040850,08111000_0_014_32960_000,6,1013.3856000134531,0.5920747245589781,37.47967500407226,1.5821888784532705,0.0,0.28475725217181047,3.9054959999999994,1013.3856000134531,421,185.24,228.33958299069795,18.87521314797782
DEBW522AA00042048,08111000_A_009_15860_000,1,515.7208999936278,0.19390333027270293,515.7208999936278,0.0,0.0,0.6395633070402491,3.9054959999999994,515.720899993628,237,104.28,116.20403451812336,10.261291329143718
DEBW522AA0004292e,08111000_0_015_31820_000,7,1541.838983624934,0.45400330866863153,120.12493411890785,1.0352479856977603,0.0,0.3903333026941139,3.9054959999999994,1541.838983624934,657,289.08,347.41254519014797,16.790569597370485
DEBW522AA00043753,08111000_0_013_15860_000,19,1330.628265282706,1.4278969187508765,43.582081850413914,1.0099851353179758,0.00542187033436484,0.4885077352667932,3.9054959999999994,1330.6282652827063,511,224.84,299.8218084076342,25.008790656645562
DEBW522AA00043ffc,08111000_0_002_02930_000,74,12374.802623060086,0.5979893357014289,0.8549076393663254,2.429079762852623,0.0013428014860078293,0.503936488552237,3.9054959999999994,12374.758294814135,5551,2442.44,2788.323762061577,12.40472023972725
