building_id,building_name,n_facets,gross_roof_area_3d_m2,facet_density_per_100m2_gross3d,median_facet_area_m2,facet_area_cv,small_facet_area_share,mean_compactness,small_facet_threshold_m2,usable_area_m2,modules,packed_kwp,continuous_kwp,packing_shortfall_pct
DEBW522AA00010752,08111000_0_017_31900_000,6,698.3187000004266,0.8592065485281054,65.23190000175865,0.8719530503698628,0.0,0.47869911791126235,3.9054959999999994,654.6721336524712,260,114.4,147.51301182082244,22.44751931513903
DEBW522AA00014ad3,08111000_0_008_15860_000,17,1715.3931500228975,0.99102645943136,64.89580000924137,1.2886657884237518,0.000344585729540542,0.4168009443296566,3.9054959999999994,1597.0887284797427,630,277.2,359.86161067945625,22.97038867896537
DEBW522AA00015486,08111000_0_007_02930_000,3,2787.134299982142,0.10763743964613481,870.1058000001598,0.2880664567015401,0.0,0.29868724423490906,3.9054959999999994,2707.2792791812462,1166,513.04,610.013623283572,15.896960261573156
DEBW522AA00016048,08111000_0_025_31900_000,9,3390.092000008018,0.26547952090912913,286.2497000104305,0.7500415125311148,0.0,0.4342766361137817,3.9054959999999994,3298.6013753869465,1294,569.36,743.2523833952239,23.396142048125355
DEBW522AA00023026,08111000_0_026_31900_000,1,288.7054999961915,0.3463737268646394,288.7054999961915,0.0,0.0,0.5796959361696377,3.9054959999999994,265.52800309382326,112,49.28,59.8296971044304,17.63287734185971
DEBW522AA000241ff,08111000_0_032_31900_000,5,908.7691499898385,0.5501947331790376,51.44569999853535,1.079434249771339,0.0,0.47391067032077416,3.9054959999999994,851.0761374721126,337,148.28,191.76744796959443,22.677179276270888
DEBW522AA0002496d,08111000_0_011_15860_000,3,999.1878950626683,0.3002438294963374,288.8962274607748,0.3859905942436927,0.0,0.5306411346273957,3.9054959999999994,955.9788469033067,406,178.64000000000001,215.40449286720818,17.067653686254637
DEBW522AA0002574d,08111000_0_002_30740_000,79,5280.3596770896365,1.4961102051961401,1.045428475581775,3.4712645633080017,0.014391586421215014,0.6447394478815504,3.9054959999999994,5095.218789542796,2136,939.84,1148.0724944533706,18.13757366885754
DEBW522AA00027308,08111000_0_004_31900_000,5,6435.72620001121,0.07769131011184552,1211.1409000025321,0.6935521765965152,0.0,0.3725597923090218,3.9054959999999994,6260.884751965057,2831,1245.64,1410.7244205932489,11.70210270577341
DEBW522AA00027856,08111000_0_007_15860_000,1,468.23349999858215,0.213568657518744,468.23349999858215,0.0,0.0,0.6444883557283982,3.9054959999999994,440.06720264865834,194,85.36,99.15747918595216,13.914713543773583
DEBW522AA000330e9,08111000_0_004_32960_000,10,2182.2812670424123,0.4582360739206057,225.75523862469058,0.4413110208396508,0.0,0.5680281882278588,3.9054959999999994,2119.062644417932,901,396.44,477.4745965910042,16.971499042998694
DEBW522AA00034018,08111000_0_001_32960_000,3,86.00734999932888,3.488073984401809,25.674149998146834,0.4783593170299929,0.0,0.5756350293226911,3.9054959999999994,73.42707674566233,22,9.68,16.54484540150159,41.49235145393709
DEBW522AA0003e07e,08111000_0_009_15860_000,1,219.69770000244716,0.45517090073717714,219.69770000244716,0.0,0.0,0.7346407045335607,3.9054959999999994,201.66939555919274,82,36.08,45.4408526067085,20.600081357906884
DEBW522AA0003e900,08111000_0_023_31900_001,1,570.1791999981559,0.17538345839399863,570.1791999981559,0.0,0.0,0.4426114435089402,3.9054959999999994,532.3113984706739,219,96.36,119.94226358295928,19.661346116457423
DEBW522AA0003f70d,08111000_0_019_31900_000,3,296.0618500039069,1.0133017813542715,76.002400002625,0.7731831886237331,0.0,0.5187447020410197,3.9054959999999994,274.5353295201643,102,44.88,61.85925935598055,27.448209908673917
DEBW522AA00040850,08111000_0_014_32960_000,6,1013.3856000134531,0.5920747245589781,37.47967500407226,1.5821888784532705,0.0,0.28475725217181047,3.9054959999999994,960.3206131603715,415,182.6,216.38279480535306,15.612514310919378
DEBW522AA00042048,08111000_A_009_15860_000,1,515.7208999936278,0.19390333027270293,515.7208999936278,0.0,0.0,0.6395633070402491,3.9054959999999994,485.8716885136681,209,91.96,109.47830592888279,16.001623134598653
DEBW522AA0004292e,08111000_0_015_31820_000,7,1541.838983624934,0.45400330866863153,120.12493411890785,1.0352479856977603,0.0,0.3903333026941139,3.9054959999999994,1423.9915123849355,579,254.76,320.8587413477682,20.600573657466914
DEBW522AA00043753,08111000_0_013_15860_000,19,1330.628265282706,1.4278969187508765,43.582081850413914,1.0099851353179758,0.00542187033436484,0.4885077352667932,3.9054959999999994,1256.6479070562564,467,205.48,283.1522956903568,27.431278810925097
DEBW522AA00043ffc,08111000_0_002_02930_000,74,12374.802623060086,0.5979893357014289,0.8549076393663254,2.429079762852623,0.0013428014860078293,0.503936488552237,3.9054959999999994,12185.834169910908,5241,2306.04,2745.7547183562856,16.01434809222565
